"PartnerId","CustomerId","CustomerName","CustomerDomainName","CustomerCountry","InvoiceNumber","MpnId","OrderId","OrderDate","ProductId","SkuId","AvailabilityId","SkuName","ProductName","ChargeType","UnitPrice","Quantity","Subtotal","TaxTotal","Total","Currency","PriceAdjustmentDescription","PublisherName","PublisherId","SubscriptionDescription","SubscriptionId","ChargeStartDate","ChargeEndDate","TermAndBillingCycle","EffectiveUnitPrice","UnitType","AlternateId","BillableQuantity","BillingFrequency","PricingCurrency","PCToBCExchangeRate","PCToBCExchangeRateDate","MeterDescription","ReservationOrderId","CreditReasonCode","SubscriptionStartDate","SubscriptionEndDate","ReferenceId","ProductQualifiers","PromotionId"
"8bd6856a-5363-42a4-9c85-39747740a018","b904dd8d-08a4-4379-bec5-b8f833c381e5","Cority Inc.","Medgate.onmicrosoft.com","CA","G004733043","667319","4sb716Dsp32Vv-kGMZ_3TY97bqCRgdtb1","07/03/2021","DZH318Z0BQ35","00QS","DZH318XZMK8W","Virtual Machines BS Series - B1ms - US West","Virtual Machines BS Series","new","0.0248","1","18.37","2.39","20.76","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","039f70f7-a8e7-4650-c45e-67b90d12d07f","06/01/2021","06/30/2021","1 Compute Hour","0.02108","1 Hour","944bf64aea14","719.950056","","USD","1.2115","06/30/2021","Virtual Machines BS Series - B1ms Hours - US West","FCBB712667FD31214091CFC32C38271FFA8871295D694E2FC77F5730F3BE6F7E","","","","3ddbe1c1-db16-4fe0-bf68-d3db3f7fe61f","",""
"8bd6856a-5363-42a4-9c85-39747740a018","31bff928-3320-4ccf-a29d-07cb232e2de3","360Incentives.com Canada ULC","360in.onmicrosoft.com","CA","G004733043","667319","9ssUZfAXaIxPfvppeUxGRZ9qyRNVGKgn1","07/03/2021","DZH318Z0BNZJ","006D","DZH318Z0KLGL","Blob Storage - Hot LRS - CA East","Blob Storage","new","0.055","1","0.23","0.03","0.26","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","22568e98-9501-4e35-ae1e-e6ddadac3223","06/01/2021","06/30/2021","10K Write Operations","0.04675","10K","c7c9621817a6","4.2639","","USD","1.2115","06/30/2021","Tiered Block Blob - Hot LRS - 10K Write Operations - CA East","39966A9795F429AF59AC2009B20FA0E28C5036478C1EB192D887C60E954A8A57","","","","06817407-eff0-4ab1-9cdb-91959c3966a3","",""
"8bd6856a-5363-42a4-9c85-39747740a018","7c7585ff-e725-4697-a927-04b5f8c6388d","Stelco Inc.","stelco.com","CA","G004733043","667319","oP1G160vUUEHMf44AyGwQK_ALz12q03B1","07/03/2021","DZH318Z0BNXH","0002","DZH318Z0BNGT","Load Balancer","Load Balancer","new","0.005","1","0.53","0.07","0.6","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","70c7e493-0046-18a9-2cb3-bad6a2346b33","06/01/2021","06/30/2021","Data Processed (GB)","0.00425","1/Hour","15f0006c8f5e","105.315195525","","USD","1.2115","06/30/2021","Load Balancer - Standard - Data Processed GB","4938570B7DF01FD26642385A1B3D44B7D34F59AE996AF1C51F5827F397A4F44C","","","","fa67e137-7aaa-4e2f-8833-a603ec9084a4","",""
"8bd6856a-5363-42a4-9c85-39747740a018","74bbca6d-410b-45b3-9b51-2a6aa6477079","D2L Corporation","d2lmail.onmicrosoft.com","CA","G004733043","667319","f2_4DSQpTL1crxmOysEWQY330vjWwung1","06/30/2021","DZH318Z0BQ4X","00MS","DZH318Z0Q47R","Reserved VM Instance, Standard_F4s_v2, CA Central, 3 Years","Virtual Machines FSv2 Series","new","1669.15","1","2022.17","262.88","2285.05","CAD","","Microsoft","","","7d4ece5a-97e3-4e25-dfc4-e2e519a07ed8","06/30/2021","06/29/2024","3 Years Reservation","1669.15","1 Hour","6cf9c23b74d2","1","","USD","1.2115","06/30/2021","","f31be460-31d8-432d-b593-68ad67b588e3","","06/30/2021","06/29/2024","57c3ba6a-5d26-4d6b-ad39-5895a1b2021a","",""
"8bd6856a-5363-42a4-9c85-39747740a018","e86944dc-ed5d-430a-9812-1df958774c1f","Ricoh eDiscovery","ricohediscovery.com","CA","G004733043","667319","sTPHBTA2_ENngXQpVFR-R4-HemKkCklt1","07/03/2021","DZH318Z0BNZ5","002D","DZH318Z0B6D1","Tables - LRS - CA East","Tables","new","0.05","1","0","0","0","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","97da17f4-1603-35bb-a84d-1dcc36e1ee2b","06/01/2021","06/30/2021","Data Stored (GB/Month)","0.0425","10K","33d013a6720b","0.003415","","USD","1.2115","06/30/2021","Tables - LRS Data Stored (GB/Month) - CA East","CC3BF791B0FF2D08EAF3932AA7D5A5E7605290C9B5F5F1B4E70DA83FC65D2DD9","","","","8b14dade-25da-4c6e-aa45-19dde447f4dc","",""
"8bd6856a-5363-42a4-9c85-39747740a018","a38e11c1-6c7f-49b5-87e6-602eec3eca7a","CPAO","cpaontario.onmicrosoft.com","CA","G004733043","667319","Zemsc-KtQGDHjNt3_n-8TZHzXLZAxKXh1","07/03/2021","DZH318Z0BP0L","0023","DZH318Z0B5VT","Standard HDD Managed Disks - S6 LRS - CA Central","Standard HDD Managed Disks","new","3.309","1","4.76","0.62","5.38","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","39ac01e4-760b-47de-d694-12122a8988df","06/01/2021","06/30/2021","1 Disk/Month","2.81265","1/Month","fdccd367699f","1.400112","","USD","1.2115","06/30/2021","Standard HDD Managed Disks - S6 - Disks/Month - CA Central","C12F086AAE4BAC29061CEED4690869CC7A00B5734025260AA089DECDD704C7F4","","","","bce0e985-f373-42d5-87a8-3bea2d221941","",""
"8bd6856a-5363-42a4-9c85-39747740a018","89c4620f-206c-4775-922f-646ae12b6eed","Unified Alloys Ltd.","unifiedalloys.onmicrosoft.com","CA","G004733043","667319","yjn56tWaAwT9W5UaQNMMS78WuUHpdwOh1","07/03/2021","DZH318Z0BNXN","0032","DZH318Z0BT54","IP Addresses - Basic","IP Addresses","new","0.004","1","1.28","0.17","1.45","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","a9fe18d8-cfbd-4af7-c8c7-0a4808cb53e7","06/01/2021","06/30/2021","1 Dynamic Public IP Hour","0.0034","1 Hour","8ed7e8e5d8e6","313","","USD","1.2115","06/30/2021","IP Addresses - Basic - Dynamic Public IP Hours","A5BBCDAEE8DFBDA031E8E917A3DE817EBE94DE36EF8A50B815A25326629170C0","","","","43837b0d-a58f-41fe-b4c7-7b49466e2c0b","",""
"8bd6856a-5363-42a4-9c85-39747740a018","b904dd8d-08a4-4379-bec5-b8f833c381e5","Cority Inc.","Medgate.onmicrosoft.com","CA","G004733043","667319","7ZGAmG3gM3lGIh1hfonzToTWpYu_fREc1","07/03/2021","DZH318Z0BPVM","0065","DZH318Z0KKQM","Virtual Machines Dv2 Series Windows - D13 v2 - US West","Virtual Machines Dv2 Series Windows","new","1.056","1","783.84","101.9","885.74","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","039f70f7-a8e7-4650-c45e-67b90d12d07f","06/01/2021","06/30/2021","1 Compute Hour","0.8976","1 Hour","8a80d46f935a","720.816723","","USD","1.2115","06/30/2021","Virtual Machines Dv2/DSv2 Series Windows - D13 v2/DS13 v2 Hours - US West","7108CFA4DDF5E728C28709CD0E758C13BEBD744EDAAEB4D7DAB3625C4CEF2C87","","","","d3b6c531-3138-4535-a9e7-02e6126ce620","",""
"8bd6856a-5363-42a4-9c85-39747740a018","76cfb400-ab12-485f-8c0c-dca5fe3c2fdd","AVENIR GLOBAL","avenirglobal.onmicrosoft.com","CA","G004733043","667319","iLz-lkD20-rfb5A72BRsT66GzixobbzA1","07/03/2021","DZH318Z0BXWP","001M","DZH318Z0BHW0","Azure App Service Premium v2 Plan - Linux - P1 v2 - UK South","Azure App Service Premium v2 Plan - Linux","new","0.113","1","83.77","10.89","94.66","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","c20a4b13-c86f-8031-46b2-d8eee32d68fc","06/01/2021","06/30/2021","1 App Service Hour","0.09605","1 Hour","ac5f649ebedd","720","","USD","1.2115","06/30/2021","Azure App Service Premium v2 Plan - Linux - P1 v2 Hours - UK South","CFBE95B523F1F4354916B723AE669D2B3115E9FE1FE1EF848E6EAEFF1B932F20","","","","305f1b3a-44fd-4ba7-aeaf-5b8e4eca4114","",""
"8bd6856a-5363-42a4-9c85-39747740a018","e86944dc-ed5d-430a-9812-1df958774c1f","Ricoh eDiscovery","ricohediscovery.com","CA","G004733043","667319","RWcqfkrRNzPW7d4nLW2JTa4hEfdG11s31","07/03/2021","DZH318Z0BP04","00ND","DZH318Z0BD6L","Premium SSD Managed Disks - Snapshots - CA Central","Premium SSD Managed Disks","new","0.132","1","5","0.65","5.65","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","97da17f4-1603-35bb-a84d-1dcc36e1ee2b","06/01/2021","06/30/2021","Snapshots (GB/Month)","0.1122","1/Month","9293c4846dea","36.843528","","USD","1.2115","06/30/2021","Premium SSD Managed Disks - LRS Snapshots (GB/Month) - CA Central","1319A8CBE89E2CAFC93CAFE75BDAFA7E060EBE2CF1DE4CE7D90583B0B5E787D5","","","","96d38879-7adc-4b4d-aa90-efd8dcba915b","",""
"8bd6856a-5363-42a4-9c85-39747740a018","94729030-0188-4990-be6c-0ce4c22a16fa","Ontario Hospital Association","theoha.onmicrosoft.com","CA","G004733043","667319","qDolFzYqUrUq-2RWPWMNQbkxC1adK8z31","07/03/2021","DZH318Z0BNZH","006F","DZH318Z08CQR","General Block Blob - LRS","General Block Blob","new","0.00036","1","0","0","0","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","9d5c2402-bd56-e5e0-c1f5-da1da670842f","06/01/2021","06/30/2021","10K Write Operations","0.000306","10K","19d7411fd833","0.0014","","USD","1.2115","06/30/2021","General Block Blob - LRS - 10K Write Operations","811B7D316530A1E780B0FB0727F982CA353D57A39D061366D23A3E1FB07B5BED","","","","deeeb9bd-51d3-4482-812c-ca148693369f","",""
"8bd6856a-5363-42a4-9c85-39747740a018","0d03e705-5d75-40a0-9dce-d576ec925491","Archon Systems","archonsystems.com","CA","G004733043","667319","2uqpUK16FBkt66607tLmSLhEavlYW1Yy1","07/03/2021","DZH318Z0BNZJ","004W","DZH318Z0KF7C","Blob Storage - Cool GRS - US North Central","Blob Storage","new","0.2","1","0","0","0","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","de94fa6b-8dc4-a0a8-6955-5480075783da","06/01/2021","06/30/2021","10K Write Operations","0.17","10K","1d6f648be018","0.004524","","USD","1.2115","06/30/2021","Tiered Block Blob - Cool GRS - 10K Write Operations - US North Central","7EB032BCAB937381B36823CEAD8F33FD0D734069C002DA5DD1A5342E6B8F0309","","","","8a491587-b7fb-42c8-8e81-5f0d33210d9e","",""
"8bd6856a-5363-42a4-9c85-39747740a018","522ba0fb-226f-49c7-a548-d307e0434db9","TRUDELL MEDICAL LIMITED","Trudellmed.com","CA","G004733043","667319","4fkzy6IVnTwXyf2XHQA2SIPF_KGe6j2d1","07/03/2021","DZH318Z0BNX0","0021","DZH318Z0BFSQ","Azure DNS - Private","Azure DNS","new","0.5","1","0.09","0.01","0.1","CAD","[""15.0% Partner earned credit for services managed"",""80.0% Promotional Discount""]","Microsoft","","Azure plan","77d25329-165d-0c16-c8c5-32de4827bea5","06/01/2021","06/30/2021","1 Zone","0.085","1","6340a11a7108","0.9677419354","","USD","1.2115","06/30/2021","Azure DNS - Private - Zones","A5DBB6D1C446E34D2A4F01956168CFF006D2125D94B2616AA5E2A75621FBE42F","","","","8457cec9-8a24-481f-9e79-838061ad9606","",""
"8bd6856a-5363-42a4-9c85-39747740a018","74bbca6d-410b-45b3-9b51-2a6aa6477079","D2L Corporation","d2lmail.onmicrosoft.com","CA","G004733043","667319","NuIjkWJUqoxw59-h9TUQQ40ITYtGuG1g1","07/03/2021","DZH318Z0BNZ5","002H","DZH318Z0B9HZ","Tables - ZRS - CA Central","Tables","new","0.0625","1","0","0","0","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","fe3b3b80-9e26-b36f-75e8-83615b9f88d5","06/01/2021","06/30/2021","Data Stored (GB/Month)","0.053125","10K","e6fd5407dfb7","0.000645","","USD","1.2115","06/30/2021","Tables - ZRS Data Stored (GB/Month) - CA Central","84498DB0DAD777C6E084D15B5E397675403F4AB1954D902F2AC81B670F4D60F7","","","","ddefe415-455f-4a72-8ce8-1f13da7e0a97","",""
"8bd6856a-5363-42a4-9c85-39747740a018","31bff928-3320-4ccf-a29d-07cb232e2de3","360Incentives.com Canada ULC","360in.onmicrosoft.com","CA","G004733043","667319","0ZbScods78to0Nt_HXrWRIAxF4FKxnX21","07/03/2021","DZH318Z0BP0L","002F","DZH318Z0B4X7","Standard HDD Managed Disks - S6 LRS - US East 2","Standard HDD Managed Disks","new","3.008","1","3.08","0.4","3.48","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","22568e98-9501-4e35-ae1e-e6ddadac3223","06/01/2021","06/30/2021","1 Disk/Month","2.5568","1/Month","73554b0c40ab","1.00008","","USD","1.2115","06/30/2021","Standard HDD Managed Disks - S6 - Disks/Month - US East 2","7975F0EADC94B26DA622CBAB2D4D799B3107E2394DF19838EEA0B4663D21C3A9","","","","c004643c-b420-49f6-85e4-43222ee61e3e","",""
"8bd6856a-5363-42a4-9c85-39747740a018","69e643b5-18df-46af-ace9-a2886ef94244","Geoforce Canada","trakopolis.com","CA","G004733043","667319","S9qF0Yqy2Owq4Ppo_6NMS6ujZctmk79k1","07/03/2021","DZH318Z0BQTL","004V","DZH318Z0BXDJ","Azure Scheduler - Standard","Azure Scheduler","new","13.99","1","16.36","2.13","18.49","CAD","","Microsoft","","Azure plan","8d394c93-cb1a-4145-cd03-8e37df38144c","06/01/2021","06/30/2021","1 Unit/Month","13.99","1/Month","928a7583de65","0.9663978494","","USD","1.2115","06/30/2021","Azure Scheduler - Standard - Units/Month","17CE269E15BF4F1396AB84E1261281A5A2DB818AB021AECCC35026D01BAD6BE4","","","","d314bbf6-ab0b-4007-87e0-19841a2218ff","",""
"8bd6856a-5363-42a4-9c85-39747740a018","ad8c7f13-7037-491b-ba70-aa66cf1fa776","Pelmorex","pelmorex.com","CA","G004733043","667319","RSZJ8FRB45ozm5pTZYu_TKVZeIBHsgUT1","07/03/2021","DZH318Z0BNZH","0013","DZH318Z08BRX","General Block Blob - GRS - CA East","General Block Blob","new","0.0528","1","176.53","22.95","199.48","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","9f037d23-dc20-8a03-8458-3644f05a345f","06/01/2021","06/30/2021","Data Stored (GB/Month)","0.044115","10K","eff219bc9bc1","3303.236615","","USD","1.2115","06/30/2021","General Block Blob - GRS Data Stored (GB/Month) - CA East","C1C00E4969F8E9AB8C353CED0F8E2693A81A1A1BC4A1EA904284F4BC333739FE","","","","241eeb1a-c66a-475a-aabe-7dec0fa505de","",""
"8bd6856a-5363-42a4-9c85-39747740a018","1351608f-510b-48da-b7a5-8aaed8d533b3","X2O Domain AD","x2odomainad.onmicrosoft.com","CA","G004733043","667319","aHiT8Ycxqw0svrYlmYmBQ5mrIIuwx1C21","07/03/2021","DZH318Z0BP04","00NT","DZH318Z09ZKH","Premium SSD Managed Disks - Snapshots - US East","Premium SSD Managed Disks","new","0.132","1","2.95","0.38","3.33","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","50ecc08c-3e62-f2b7-41d5-6f8d01cd4056","06/01/2021","06/30/2021","Snapshots (GB/Month)","0.1122","1/Month","64fb2b9fb7d9","21.831988","","USD","1.2115","06/30/2021","Premium SSD Managed Disks - LRS Snapshots (GB/Month) - US East","6C282343B4DA1C06C8E4ABBE4B601149DDEC8726AFBB2C4DA2327C3E66DBBA1B","","","","bc98c1a8-1d53-4b9a-bf6f-8dff9b0c0feb","",""
"8bd6856a-5363-42a4-9c85-39747740a018","e86944dc-ed5d-430a-9812-1df958774c1f","Ricoh eDiscovery","ricohediscovery.com","CA","G004733043","667319","iW0m5iwBQgyDw957DsqGQL8uLI-MKkAQ1","07/03/2021","DZH318Z0BNZJ","006L","DZH318Z0KCNK","Blob Storage - Hot LRS - CA Central","Blob Storage","new","0.0044","1","4.42","0.57","4.99","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","97da17f4-1603-35bb-a84d-1dcc36e1ee2b","06/01/2021","06/30/2021","10K Read Operations","0.00374","10K","d8b5a28df06b","977.1901","","USD","1.2115","06/30/2021","Tiered Block Blob - Hot - 10K Read Operations - CA Central","0479445B5D1E8DCED5702C12238C8B6B90EE960D6A7B72F5B2E09B21A380C206","","","","855e633e-d768-487e-b949-5dd01e6b4c36","",""
"8bd6856a-5363-42a4-9c85-39747740a018","d8f6e73d-76d0-4a68-bfb1-cfede135ce05","High Arctic Energy Services","haes.ca","CA","G004733043","667319","GCXDDyn2aga8v2fHU8aLRpzL_Dgeh8hL1","07/03/2021","DZH318Z0BP0L","0089","DZH318Z0BCML","Standard HDD Managed Disks - S20 LRS - US West 2","Standard HDD Managed Disks","new","21.76","1","44.81","5.83","50.64","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","aee41329-5355-0428-bdbf-c9d9242a66c5","06/01/2021","06/30/2021","1 Disk/Month","18.496","1/Month","67a693ba24c2","2.00016","","USD","1.2115","06/30/2021","Standard HDD Managed Disks - S20 - Disks/Month - US West 2","C7713F5DE532AEAD77953F59798BA1AA3A12E5BB3AD672D992EFBA3B7411B4BE","","","","a09af576-a84a-4930-9b03-3c084f34e7a8","",""
"8bd6856a-5363-42a4-9c85-39747740a018","1351608f-510b-48da-b7a5-8aaed8d533b3","X2O Domain AD","x2odomainad.onmicrosoft.com","CA","G004733043","667319","mb27XAQLcqVRpmrKZpOkTbOze4P1Oq2Z1","07/03/2021","DZH318Z0BQJK","004F","DZH318Z0BX53","Azure App Service Basic Plan - B1","Azure App Service Basic Plan","new","0.075","1","55.6","7.23","62.83","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","50ecc08c-3e62-f2b7-41d5-6f8d01cd4056","06/01/2021","06/30/2021","1 App Service Hour","0.06375","1 Hour","5664604a3fe5","720","","USD","1.2115","06/30/2021","Azure App Service Basic Plan - B1 Hours","B034614B780ED6FDAABF9B72B64626D6AE7B716573283C001229442562128E36","","","","4860255a-6303-462e-aa8b-66a36f11cd10","",""
"8bd6856a-5363-42a4-9c85-39747740a018","ad8c7f13-7037-491b-ba70-aa66cf1fa776","Pelmorex","pelmorex.com","CA","G004733043","667319","hU5zVRnPlsES8zoPyuawT4-dlFcBTM221","07/03/2021","DZH318Z0BJSN","0003","DZH318Z0BQ28","Windows Server Burst - 4 vCPU VM","Windows Server Burst","new","0.016","1","35.55","4.62","40.17","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","9f037d23-dc20-8a03-8458-3644f05a345f","06/01/2021","06/30/2021","1 License Hour","0.0136","1 Hour","4daea7f83f7a","2158.483353","","USD","1.2115","06/30/2021","Windows Server Burst - 4 vCPU VM License Hours","0572B1514828D4FF69424298C4C4540301BA4498ACA21E2F5CEBA1BBA95682C1","","","","c2eac8ae-0c21-4daa-90d6-8eabd4918b40","",""
"8bd6856a-5363-42a4-9c85-39747740a018","1351608f-510b-48da-b7a5-8aaed8d533b3","X2O Domain AD","x2odomainad.onmicrosoft.com","CA","G004733043","667319","Garjkb8kZwAKVMeN-bteSK-k435MADs31","07/03/2021","DZH318Z0BPRJ","00GH","DZH318Z08F8H","Virtual Machines Av2 Series - A1 v2 - US East","Virtual Machines Av2 Series","new","0.043","1","31.92","4.15","36.07","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","50ecc08c-3e62-f2b7-41d5-6f8d01cd4056","06/01/2021","06/30/2021","1 Compute Hour","0.03655","1 Hour","0f85c59d9c74","721.016706","","USD","1.2115","06/30/2021","Virtual Machines Av2 Series - A1 v2 Hours - US East","FFED63A8B7331B0BA88F4D721C197507B56A3C070AF67280284D4E7E0550D175","","","","86fed5ac-a407-4087-bcc4-2fd067e7378d","",""
"8bd6856a-5363-42a4-9c85-39747740a018","94729030-0188-4990-be6c-0ce4c22a16fa","Ontario Hospital Association","theoha.onmicrosoft.com","CA","G004733043","667319","qDolFzYqUrUq-2RWPWMNQbkxC1adK8z31","07/03/2021","DZH318Z0BNZ4","002Q","DZH318Z082JT","Queues v2 - LRS - CA Central","Queues v2","new","0.004","1","0","0","0","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","9d5c2402-bd56-e5e0-c1f5-da1da670842f","06/01/2021","06/30/2021","10K Class 2 Operations","0.0034","10K","19d7411fd833","0.0002","","USD","1.2115","06/30/2021","Queues v2 - 10K Class 2 Operations - CA Central","74C6C9B1F940B7CAA69A0FDC5204501D28B688F656C79933B5E14EAEAB9290AB","","","","deeeb9bd-51d3-4482-812c-ca148693369f","",""
"8bd6856a-5363-42a4-9c85-39747740a018","380af688-319f-43d0-8c9d-0fd0ebc3c6dc","nalcorenergy.com","nalcorenergy.com","CA","G004733043","667319","Z3TK6RF234wRAohxWqIlT4ZhiuC2aBHb1","07/03/2021","DZH318Z0BNZJ","006D","DZH318Z0KLGT","Blob Storage - Hot LRS - CA East","Blob Storage","new","0.0044","1","0.2","0.03","0.23","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","b3c31892-aca0-218c-25bf-8c17619155c0","06/01/2021","06/30/2021","10K All Other Operations","0.00374","10K","0c67f762a344","45.7314","","USD","1.2115","06/30/2021","Tiered Block Blob - 10K All Other Operations - CA East","F5C6F8E211DD5619523DA9B9D4DFF613877634A38CC55BFB6DC488C5F54BD37F","","","","faf90e2f-caa8-440f-b43c-186c363536b4","",""
"8bd6856a-5363-42a4-9c85-39747740a018","d8f6e73d-76d0-4a68-bfb1-cfede135ce05","High Arctic Energy Services","haes.ca","CA","G004733043","667319","y64nb__MbVXarf7yK1FVTJNb90i34wh_1","07/03/2021","DZH318Z0BNXL","00DH","DZH318Z0DRNL","VPN Gateway - Basic","VPN Gateway","new","0.015","1","74.89","9.74","84.63","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","aee41329-5355-0428-bdbf-c9d9242a66c5","06/01/2021","06/30/2021","1 S2S Connection Hour","0.01275","1 Hour","b6e7c0cbb9d0","4848.9999999999","","USD","1.2115","06/30/2021","VPN Gateway - S2S Connection Hours","798749EF14BE0F7B7C294708B35C443540D350036117408C9DA26459077D8EB1","","","","701f9f39-6369-4992-a1da-f0c7a6e59d79","",""
"8bd6856a-5363-42a4-9c85-39747740a018","8599f25e-26b2-4ccd-8319-6e753870423c","squamish.ca","squamish.ca","CA","G004733043","667319","WmECVSruvlppCspGeIqlRb5NiAODoCcs1","07/03/2021","DZH318Z0BNZV","0006","DZH318Z0BHZ8","File Sync - CA Central","File Sync","new","0","1","0","0","0","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","a9784abc-3005-d58d-2bda-1e6a8d1c2c12","06/01/2021","06/30/2021","1 Server - Free/Month","0","1/Month","2224b5a28912","1","","USD","1.2115","06/30/2021","File Sync - Server - Free/Month - CA Central","79D96A228DFC33C80E3EEC5D38FD80EB61484134B1F40ADEBD8D19DB2623794F","","","","179be3cd-46d0-4c24-9b29-5e18882d91fc","",""
"8bd6856a-5363-42a4-9c85-39747740a018","53244bbe-ee09-4ab0-9f7f-a4854b23a664","2020 Spaces","2020spaces.onmicrosoft.com","CA","G004733043","667319","xL-1rlV5SIuVoOFJu3UbSoPyh6z0O7Kf1","07/03/2021","DZH318Z0BQJL","003L","DZH318Z0BZ2C","Azure App Service Premium v2 Plan - P2 v2 - EU North","Azure App Service Premium v2 Plan","new","0.4","1","336.15","43.7","379.85","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","3b33915e-9935-4d5e-d308-7ce7a63147f8","06/01/2021","06/30/2021","1 App Service Hour","0.34","1 Hour","604ca2e6c685","816.09982","","USD","1.2115","06/30/2021","Azure App Service Premium v2 Plan - P2 v2 Hours - EU North","746220B50D6B0B2328F751C552B710C05CE53F47B99B16EECB0D7A4E4C65EFA8","","","","f9e89873-f5fa-4766-805b-8dfbb1373da2","",""
"8bd6856a-5363-42a4-9c85-39747740a018","24c64bb8-812b-48c3-900f-6a3826f7df60","Aedifica","Aedifica.com","CA","G004733043","667319","966giHWyHhayE57kS0fnSbOZzMrsByez1","07/03/2021","DZH318Z0BNXN","0032","DZH318Z0BT5L","IP Addresses - Basic","IP Addresses","new","0.0036","1","2.66","0.35","3.01","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","5b6a8d3b-0d95-4147-cdd2-d61e6c3721fe","06/01/2021","06/30/2021","1 Static Public IP Hour","0.00306","1 Hour","53f377886f0f","719","","USD","1.2115","06/30/2021","IP Addresses - Basic - Static Public IP Hours","A0342DB79CE42AFD4DB85396DAD3EA72B484E6FC544EFA1BEFD158A7BEF720A4","","","","075ba944-e2b9-4655-90bd-05823c91ebcc","",""
"8bd6856a-5363-42a4-9c85-39747740a018","e86944dc-ed5d-430a-9812-1df958774c1f","Ricoh eDiscovery","ricohediscovery.com","CA","G004733043","667319","WvOGeuLdt8RBfyO8a899QLJ_WJzidFAX1","07/03/2021","DZH318Z0BNVV","0004","DZH318Z0BMQ3","Virtual Network Peering","Virtual Network Peering","new","0.01","1","0","0","0","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","97da17f4-1603-35bb-a84d-1dcc36e1ee2b","06/01/2021","06/30/2021","Egress (GB)","0.0085","1 GB","a426dfaeee9b","0.212246","","USD","1.2115","06/30/2021","Virtual Network Peering - Egress (GB)","9029CBB677B019D0818391A1AD502E7BF09E0AF13B1313595F371329A8F8ADF1","","","","05eeb153-b376-4850-8106-b54ee5b6263f","",""
"8bd6856a-5363-42a4-9c85-39747740a018","a38e11c1-6c7f-49b5-87e6-602eec3eca7a","CPAO","cpaontario.onmicrosoft.com","CA","G004733043","667319","PYKjTLKxZ3GHVOLgLrTLTqQ2R55L4gkJ1","07/03/2021","DZH318Z0BNXK","001J","DZH318Z0C78N","Network Watcher","Network Watcher","new","0.5","1","0","0","0","CAD","[""15.0% Partner earned credit for services managed"",""100.0% Tier 1 Discount""]","Microsoft","","Azure plan","39ac01e4-760b-47de-d694-12122a8988df","06/01/2021","06/30/2021","Network Logs Collected (GB)","0","1","caee0f2697a4","0.2556176083","","USD","1.2115","06/30/2021","Network Watcher - Network Logs Collected (GB)","33ACD70BACD97F87F23CA0AD57F8F40E6B67239134FCEC6A93BDF05D73CA993D","","","","bb512424-110a-4d01-bf02-b4b0f97b3f95","",""
"8bd6856a-5363-42a4-9c85-39747740a018","486ba32e-aace-4836-a4db-31abca16a200","Alimentiv Inc.","Almvea.onmicrosoft.com","CA","G004733043","667319","-zka4HXYGtkZgzbGENQZRqoFe9tcqUl21","07/03/2021","DZH318Z0BNVX","005J","DZH318Z0C393","Bandwidth","Bandwidth","new","0","1","0","0","0","CAD","[""15.0% Partner earned credit for services managed""]","Microsoft","","Azure plan","4114813d-0b90-8136-e5e3-58dce6e9e4f1","06/01/2021","06/30/2021","Data Transfer In (GB)","0","1 Hour","7a8ea452a0e2","0.0626972555","","USD","1.2115","06/30/2021","Bandwidth - Data Transfer In (GB) - Zone 1","CD4E5EE171AD3BC4C8A3DC35D124A548DF76C87D589581E3F819108179AC2799","","","","784b4728-70e4-474f-a372-6d5c477f1189","",""
